business_id,stars,garage,lot,street,valet,validated,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsPriceRange2,HasTV,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale,Alcohol,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,BikeParking,WiFi,RestaurantsDelivery,NoiseLevel,name,city,state,is_open
VyuBVw93UsYjDkAXXL20eg,3.5,False,True,False,False,False,True,,,,False,True,False,False,False,False,False,False,False,,,True,True,,,True,,Illusions Bar & Grill,Indianapolis,IN,1
NhXiyufBq2lpyuuUfh-xqA,4.0,,,,,,,,1,,,,,,,,,,,u'full_bar',,,,,,,,Down the Hatch,Pinellas Park,FL,0
6UZfJmVt8O1kpYRjAUFU2Q,4.0,False,True,,False,,True,True,1,True,True,False,False,False,False,False,False,False,False,'none',True,False,True,,'free',False,u'average',Coffee Mill,Boise,ID,1
kMVROdQZoNoQBmvvpe78LA,4.5,,,,,,,,,,,,,,,,,,,,,,True,,,True,,Al Chu’s Sushi,Wilmington,DE,1
OT9nFSSvslSjW03_TjvY6Q,3.5,False,False,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,,,,,,u'very_loud',Voodoo Vibe,New Orleans,LA,0
8iC9sHVPLlqpazhcYhZs7g,3.5,False,False,False,False,False,True,,2,True,False,False,,False,False,False,False,False,False,u'none',True,,True,True,'free',True,u'quiet',Eat Clean Healthy Grill & Juice Bar,St. Albert,AB,0
QFzfm7Xe8i_7M6oS08c9YQ,4.0,False,True,False,False,False,True,None,2,True,False,True,False,False,False,False,False,False,False,u'full_bar',True,True,True,False,u'no',True,u'average',Cooper's Hawk Winery & Restaurant - Town & Country,Town and Country,MO,1
28RE5-9vhE6cPxldHVM_ug,3.5,False,True,False,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,True,True,True,u'free',None,'average',River's Edge Social,St Louis,MO,0
9_5HYYGBF4O80G4cgEpXKQ,5.0,,False,True,False,False,True,False,,True,,,,,,,,,,u'full_bar',,True,,True,u'free',,,Five Iron Golf,Philadelphia,PA,1
x3JvbhU7wIYcpMVCdMMTqw,4.0,False,True,False,False,False,True,True,2,True,True,False,,False,False,False,False,False,False,u'full_bar',True,False,True,True,'no',True,u'average',Frankie & Johnny's,New Orleans,LA,1
DIIN2bbYQ2wqeVNdmuhcRA,4.5,False,False,True,False,False,True,True,2,True,True,False,,,,,,,,u'full_bar',True,False,True,True,'free',True,u'loud',Local Bar and Kitchen,Gibbstown,NJ,1
ILLu-1LRxTRfLpV43GDmOQ,3.0,False,True,False,False,False,True,False,2,True,True,,False,False,False,False,False,False,False,'full_bar',True,False,True,True,'free',True,u'average',Chili's,Clearwater,FL,1
UHPzLbr-bwGcChiCKjUTGg,2.5,,,,,,,,,True,,,,,,,,,,,,True,True,,u'free',True,,Ra Bar,Edmonton,AB,1
IZMHmGH1NbULyreLPx3t9A,3.5,False,True,False,False,False,True,True,2,True,False,True,False,False,False,False,False,True,False,u'full_bar',True,True,True,False,u'free',True,'quiet',River Rock Kitchen,Wilmington,DE,1
bg0oWB7DnkBzHqIKSiq9Fg,2.5,False,False,False,True,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,True,True,False,u'no',False,,Zenia Bar & Grille,St Louis,MO,1
M6C78CfvGFvr_phEZgLPxQ,3.5,False,True,False,False,False,True,False,2,True,True,True,False,False,True,True,False,True,False,u'beer_and_wine',True,True,True,True,u'free',True,u'average',BluWave Sushi,Pinellas Park,FL,0
MA5y-O4HDU1e8H_9ghcVwg,3.5,False,True,False,False,False,True,True,2,,,,,,,,,,,,True,False,True,True,u'free',True,,Vitality Bowls,Indianapolis,IN,0
xhoUyiGpybfKwz9nMzDUcg,3.0,False,False,False,False,False,True,True,3,True,False,True,False,False,False,False,False,False,False,u'full_bar',True,True,False,False,,False,u'average',At the Rail Wine Bar and Grille,Wilmington,DE,1
kmuO7Bl1BFiPguDri4q4vg,3.5,False,False,True,False,False,True,True,1,True,True,False,True,False,False,False,False,,False,'full_bar',True,False,,True,'no',,'loud',Shea's Tavern,Reno,NV,1
H9Qk48EFNBwFiRd7bw-K4A,4.0,False,True,False,False,False,True,False,2,False,True,False,False,False,False,False,False,False,False,u'none',True,True,True,True,u'free',True,u'quiet',Orchid Asian Fusion,Delran,NJ,1
bUOkpfl9d3buEISMj2eDVA,4.0,False,True,,False,False,True,,1,,,,,,,,,,,,,,False,True,,True,,Catalina Brewing Company,Tucson,AZ,1
Bim5pSjkyxxahAkvRRZj1w,3.0,,,,,,True,False,2,True,,,,,,,,,,u'full_bar',True,True,True,True,u'free',False,u'quiet',Lamplighter Tavern,Havertown,PA,1
5xrMRQ1GW0SnIxweOcvDQw,3.0,False,True,False,False,False,True,,1,,,,,,,,,,,,,,True,True,'no',True,,Smoothie King,New Orleans,LA,1
vr-PnxYAFutJgsVswO9EQA,4.0,False,False,False,False,False,True,True,3,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,True,True,False,'no',False,u'quiet',Poe Bistro Lounge,New Hope,PA,0
pNlGjJsUwNKrxIAy0AvhiA,4.0,False,True,False,False,False,True,False,2,True,False,True,False,False,False,False,False,False,False,u'none',True,True,True,True,u'free',False,,Sakura hibachi sushi thai,Norristown,PA,1
l_j_c459iCHesKPhNE0qWQ,4.5,True,False,False,False,False,True,,2,,,,,,,,,,,,,,True,True,u'free',,,Tbaar Boise,Boise,ID,1
DG_7A-jMSFFYYqmldgGqNg,4.0,False,True,True,False,False,True,False,2,False,False,False,False,False,False,False,False,True,False,u'full_bar',True,True,True,False,'free',False,u'very_loud',Salt & Vine,Nashville,TN,0
XncT8ubN1EcqJDfIYNUiEQ,5.0,False,False,True,False,False,True,True,,True,False,True,False,False,False,False,False,False,False,u'full_bar',,False,True,False,u'free',False,,Happy Raptor Distilling,New Orleans,LA,1
59Jdgtf6Y6cXlhwcmb-7DA,2.5,False,False,False,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,False,True,True,'free',False,u'loud',Show Me's Sports Bar & Grill,Tampa,FL,0
_VNNly2NPtK5h8PoqtJMAA,4.0,False,True,True,False,False,True,True,1,False,False,False,False,True,False,False,False,False,False,'full_bar',True,,,True,,,u'loud',Plush,Tucson,AZ,0
f7VTjCHVPRpBOxhFNI-lhg,4.5,False,False,False,False,False,True,True,1,True,False,True,True,False,False,False,False,False,False,'full_bar',True,False,,True,'free',,u'average',Verret's Bar and Lounge,New Orleans,LA,1
ipqnNQe1IxqgKXOWwI_0sw,2.0,False,False,True,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,,,,,,u'very_loud',Ugly Monkey,Indianapolis,IN,0
V7XE24fli5ZxUh23Zs9bpQ,4.0,False,False,True,False,False,True,True,2,False,False,False,False,False,False,True,False,False,False,u'full_bar',True,True,True,,u'no',False,u'average',Black Palm Restaurant,St. Pete Beach,FL,0
KL5wL7OYTSfYIaKQieL-xQ,3.5,False,True,False,False,False,True,False,2,True,True,False,False,False,False,False,False,False,False,u'beer_and_wine',True,False,True,True,u'free',True,'average',Mineo's Pizza & Wings,Franklin,TN,1
L0cREFNSrDZbozJYWwn5_A,3.0,False,False,False,True,False,True,True,,True,False,False,False,False,False,False,False,False,False,u'full_bar',,True,None,,u'free',None,,SOMO SoPhi,Philadelphia,PA,0
x-8mwjHASecG1S_wnyE__w,3.0,False,True,False,False,False,True,True,2,,False,False,False,False,False,False,False,False,False,u'full_bar',True,True,True,,,False,u'average',Sly Fox Brewery,Royersford,PA,0
SzfTqvO-ldzmh4LA5luKUg,3.5,False,False,True,False,False,True,True,2,False,False,True,False,False,True,False,False,False,True,u'full_bar',True,True,False,True,'no',False,'average',The Dark Room,Saint Louis,MO,1
aIVk0IEUj7rPaAMeAmBSGg,3.5,False,True,True,False,False,True,None,2,True,True,False,False,,False,False,False,,False,u'full_bar',True,False,True,True,u'free',True,u'average',Frey Smoked Meat,New Orleans,LA,1
RmwLGLDc2rBo6K6MMPZzBA,3.5,False,False,True,False,False,True,True,2,True,True,True,False,False,False,False,False,False,False,u'none',True,False,False,True,u'free',True,u'average',Smoke Cigar & Hookah Lounge,Philadelphia,PA,1
nSptExAJO8atirMyZbBh1g,2.5,False,True,False,False,False,True,False,2,True,True,,False,False,False,False,,,,'full_bar',True,False,True,True,u'free',True,'average',Chili's,Mount Laurel,NJ,1
axBd0qwqV-V0DCVVGpsNmQ,4.0,False,True,False,False,False,True,None,2,True,True,False,False,False,False,False,False,False,False,u'full_bar',True,True,True,True,'free',None,u'average',Casa Grande Mexican Restaurant & Cantina,Reno,NV,1
_FIBtjR9tNNcwfpsEtFABg,4.0,False,True,False,True,False,True,,,True,,True,,,,,,,,,,,,,,,,Babbaluci Ristorante Italiano & Lounge,Tampa,FL,0
a-1d7gNKRY9UwL7VLt-jmA,3.5,False,True,True,True,False,True,True,2,True,True,False,False,False,False,False,False,,False,u'full_bar',True,True,True,True,u'free',True,u'average',Crow's Nest,Nashville,TN,1
EcBKyEpi8h_rcXwH3HJ8BQ,4.0,False,True,False,False,False,True,True,,True,False,True,False,False,False,False,False,False,False,u'full_bar',,True,,True,u'free',,,Pin Chasers,Tampa,FL,1
AmI3LIUNwsi4023hOVGu3w,3.5,False,True,True,False,False,True,True,3,True,False,True,False,False,False,True,False,False,False,'full_bar',True,True,True,True,u'free',True,u'average',Moshulu,Philadelphia,PA,1
q2ekPY_4OweVjgto47KEaw,4.0,True,False,True,False,False,True,True,2,False,False,True,False,False,False,True,False,False,False,u'full_bar',True,True,True,,u'free',False,u'average',Vino Nadoz Wine Bar,Richmond Heights,MO,0
sgDw5vVkx7HLRoIdyO8OLw,4.0,False,False,True,False,False,False,False,1,True,False,False,False,False,False,False,False,False,False,'full_bar',True,False,True,True,'free',False,'average',Sawtown Tavern,Philadelphia,PA,0
w2_KbhAWZ42u3ea_lPh1Tg,4.5,False,False,True,False,False,True,True,,True,False,False,False,False,False,False,False,False,False,u'full_bar',,False,True,True,u'free',False,u'average',Gavel,Indianapolis,IN,0
fiEdmEXFRO59-OT4ZBUoIw,4.0,False,True,,False,False,True,True,2,True,True,True,False,False,False,False,False,False,False,u'full_bar',True,False,True,False,'no',False,u'average',Desi Romano's Sports Bar & Grill,Chalmette,LA,1
TXuAuEWYISQjqv7Z_fHI7w,4.0,False,False,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,'full_bar',True,True,False,True,u'free',False,u'average',Taft Street Restaurant and Bar,Saint Louis,MO,1
l6koA7dl49887noNeyAp_w,3.5,False,True,False,False,False,True,False,3,True,False,False,False,False,False,False,False,False,False,u'full_bar',False,,,True,u'free',,,Hurricanes Sports Bar,Port Richey,FL,1
5IFUisW-TfvOT_QfzfW4NQ,4.5,False,False,False,False,False,True,,1,,,,,,,,,,,,,,True,False,'free',,,La Fruta Loca,Smyrna,TN,1
si6ydGbemo4qmljtLy3EEg,4.5,False,True,False,False,False,True,False,1,True,False,False,False,False,False,False,False,False,False,'none',True,False,True,True,u'free',True,,Wawa,Phoenixville,PA,1
8TNgM_8y9r1lO-0TcfePRg,4.0,False,False,True,False,False,False,False,1,True,False,False,True,False,False,False,False,False,False,'full_bar',True,False,False,True,'no',False,u'loud',Hilltop Inn,Saint Louis,MO,0
c7ZxVUJVjEOe9hLhvKGnDA,4.0,False,True,True,False,False,True,None,2,False,,,False,,,,False,True,False,u'beer_and_wine',False,True,None,True,'no',None,u'average',Noble Rice,Tampa,FL,0
d01tIwu8XEvAsGpt1DU2XA,4.5,False,True,True,False,False,True,True,2,True,,,,,,,,,,u'beer_and_wine',,False,False,True,u'free',False,u'average',Troubled Waters Brewing,Safety Harbor,FL,1
ckbvLKwjEb836t-EDKsVVg,3.5,False,False,True,False,False,True,False,2,True,True,True,,False,False,False,False,False,False,'full_bar',True,False,True,True,'no',True,u'average',Abyssinia,Philadelphia,PA,1
JEGtNfNe43X8vyapxKWquA,4.5,False,True,False,False,False,True,True,2,True,True,,False,,False,,False,,False,u'full_bar',,,True,True,u'free',True,,Los Toritos MTG,Nashville,TN,1
gcboPfvHc2Kv8s_f5L0HIw,5.0,False,True,True,False,False,True,True,,True,False,True,False,False,False,False,False,False,False,u'full_bar',,False,True,True,u'free',False,,Batture Bistro and Bar,New Orleans,LA,1
JEzCDS9mTwTHUqdPiWScXw,4.5,False,False,True,False,False,True,True,2,False,False,False,False,False,False,False,False,False,False,u'none',,,True,True,u'free',True,,The Daily Beet,New Orleans,LA,1
poPnqR4SqzoQfH0RMY3CVg,3.0,False,True,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,True,True,,,False,u'loud',Houlihan's,Plymouth Meeting,PA,0
rK4MQ-vybY5KXI73o-0mlw,3.5,False,False,True,False,False,True,True,2,True,False,True,False,False,True,False,False,False,False,'full_bar',True,True,True,True,u'free',True,u'average',Jake's & Cooper's Wine Bar & Wine Shop,Philadelphia,PA,1
QEoqGssFnCU9Iz4UI47bZg,5.0,False,False,True,False,False,True,True,,True,,,,,,,,,,u'beer_and_wine',,,False,True,u'free',False,,5 Branches Brewing,Tarpon Springs,FL,1
QareUZZ6Rql3IWEiaWxpag,4.0,False,True,False,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,'none',True,True,True,True,'no',False,,Twistee Treat - Fletcher,Tampa,FL,1
vhw5DnAvZZHqDjrEHKoNbQ,4.0,False,False,True,True,False,True,True,,True,True,True,,,,,True,,,u'full_bar',True,True,True,True,u'free',True,u'average',Vandal Hookah Lounge,New Orleans,LA,1
54JG4umyJ-McjzO2o7yyQw,3.5,False,True,False,False,False,True,False,2,True,True,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,'free',False,u'average',Paisano's Pizza N Pasta,Saint Petersburg,FL,1
3NNRlx0GS0mzrTYCx8m8FQ,4.0,False,False,True,False,False,True,True,,False,,True,,,,,,,True,u'full_bar',True,True,False,True,,False,,Gianna Restaurant,New Orleans,LA,1
cAbdvzqtFLaAAMFIyPf2AA,4.0,False,True,True,False,False,True,True,3,True,,True,False,False,,,False,False,,u'full_bar',True,True,True,True,u'free',None,u'average',Holdren's Steaks & Seafood,Santa Barbara,CA,1
CQQHON44VFVqcCwsalwLQg,3.5,False,False,True,False,False,True,True,2,True,True,False,True,False,False,False,False,False,False,u'full_bar',True,False,True,True,'free',False,u'average',Beachcorner Bar & Grill,New Orleans,LA,1
hm8M3W-Cp2kGKqm3M4iSAQ,3.0,False,False,False,True,False,True,True,,True,True,,False,False,,,,,False,u'full_bar',,True,True,,u'no',True,u'average',The Deck Bucks County Playhouse,New Hope,PA,1
4Ygd9CYAJSXXOhREELhzNQ,3.5,False,False,False,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,u'none',True,False,True,True,u'free',False,u'average',M Market,Nashville,TN,1
XYwx1tsEB3_G0tgS6l-0PQ,3.5,True,False,True,True,False,True,False,3,True,False,True,False,False,False,False,False,False,False,u'full_bar',True,True,True,True,u'free',True,u'quiet',Amuse,Philadelphia,PA,1
AX09uV6U64o3baW_lJIhVg,4.0,False,False,True,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,,,,,,'average',Cutter's,New Orleans,LA,0
SlqVPmbftRHHTC1e8mER0g,4.0,False,False,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,u'free',False,u'average',Pogue Mahone's Pub,Prospect Park,PA,0
bm5bUN_YFUuudlqhr2rG4g,2.5,False,False,False,False,False,True,False,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,False,True,True,'no',True,'average',Applebee's Grill + Bar,Maplewood,MO,0
EYs_T4NU2BbaUF7vUDI55Q,4.0,False,,,False,False,True,False,2,True,True,False,False,False,False,False,False,,False,u'beer_and_wine',False,True,True,True,u'free',False,u'average',JJ Sushi,Sparks,NV,1
C6KP0hSutumHzLDCFyjvJQ,4.0,False,True,False,False,False,True,True,2,True,True,True,False,False,False,False,False,False,False,u'full_bar',True,True,True,True,'free',True,u'average',Katie's Pizza & Pasta Osteria,Saint Louis,MO,1
Xvc847Q5v-K21gb-wL56Rg,3.0,False,True,False,False,False,True,False,2,True,False,False,False,False,False,False,False,True,False,u'none',True,True,True,False,u'free',False,u'average',Little Marakesh,Dresher,PA,0
TCYDFBbn6oW3sTO9Ub2hCA,2.5,False,True,False,False,False,True,True,1,True,False,False,False,False,False,False,False,False,False,'none',True,False,True,True,u'free',False,,Dairy Queen,Clearwater,FL,1
-CoZunWzch6HzMaM34dOEQ,3.5,,,,,,,True,,,False,False,False,False,False,False,False,False,False,,True,,,,,,,Mels Place,Santa Barbara,CA,0
0qNL3BdvIS_WLDk8fz3Blw,4.0,False,False,True,False,False,True,None,2,True,False,True,False,False,False,True,False,False,True,u'full_bar',True,True,None,False,u'free',None,u'average',La Famiglia,Reno,NV,1
IjulL_5PvUyJJyIHNQtu-w,5.0,False,True,True,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'beer_and_wine',True,False,True,True,u'free',False,,Kala' Bites & Brews,North Redington Beach,FL,0
cOGU70XAVSMlhkPtoIpURA,4.0,False,False,True,False,,True,False,2,True,True,,False,,False,False,False,True,False,'full_bar',True,False,True,True,'free',False,u'loud',North End Pizza,Boise,ID,1
ohTz7lyihPtBgIpGbDkX1w,3.5,False,False,False,False,False,True,,,True,True,,,False,,,False,,,,True,,True,,,True,,Safari's Brick Oven & Grill,Hendersonville,TN,1
NnlXgLZ93KPj1wYSiqjyIg,3.5,False,True,False,False,False,True,True,1,True,True,False,,False,False,False,False,False,False,u'full_bar',True,False,True,True,'free',True,u'average',Pete & Shorty's Tavern,Clearwater,FL,1
vGWxHSjUQrS3fLJdax2V6Q,4.5,False,True,False,False,False,True,True,1,True,True,False,False,False,False,False,False,False,False,'none',True,False,True,False,u'free',False,'average',Frosty's Caffe,Harvey,LA,1
2ITrMkLed7_4liQjhsyr3Q,3.5,,,,,,True,,1,,False,False,False,False,False,False,False,False,False,,True,False,True,,,True,'quiet',Oriental Sakura,Sewell,NJ,1
eiACB4X4L0WWk6GhqFgpKA,4.0,False,True,True,False,False,True,False,2,True,,False,True,False,False,False,False,False,False,'full_bar',True,False,True,True,u'free',False,u'average',Ryan's Saloon & Broiler,Reno,NV,1
TuH16ar5ori6sIWcXP9r6A,3.5,True,,,False,,True,False,2,True,True,,False,False,False,,,False,,u'full_bar',True,False,,False,'no',,u'very_loud',Silver Baron Lounge,Reno,NV,1
_DDs4ZFruAaQAqrdiqY68Q,3.5,False,False,True,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,True,True,True,'no',False,,Broken English,Indianapolis,IN,0
ecGqst5qksmuh9qImAzXKg,3.5,False,True,False,False,False,True,False,1,True,True,,,,False,False,False,,False,u'none',True,False,True,True,u'free',True,u'average',Industry Bar & Kitchen,New Orleans,LA,1
tJeIs6nUl2590FrgqntBBA,4.5,,False,,False,,True,True,,True,True,,False,,,,,,,u'full_bar',True,True,True,True,u'free',None,,91 Area Restaurant,New Orleans,LA,0
s4aqBiu_UWHkP1n9xETzdw,4.0,False,False,False,False,False,True,,,False,False,False,False,False,False,False,False,False,False,,,,False,,,False,,Jar Bar,Wayne,PA,0
ehTKJRxy6csk5iiK_-pU1w,3.0,False,True,False,False,False,True,False,2,False,True,False,False,False,,,False,False,False,u'beer_and_wine',True,False,True,True,u'free',True,u'quiet',Ginza Japanese Restaurant,Nashville,TN,1
e0CA8hTRjk0cVmxW0kYmIQ,4.5,False,True,False,False,False,True,None,,True,,,False,,,,False,,False,u'full_bar',,True,True,,u'free',True,u'average',Smiley Thai and Sushi,Mount Juliet,TN,1
q3vwaJWQpipnuEiMPSPzfQ,2.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,Illinois Department of Motor Vehicles,Belleville,IL,1
CIAtzIGT0F3sLCI1xku0ng,3.5,False,False,True,False,False,True,True,2,True,False,False,False,False,False,False,False,False,False,'full_bar',True,None,,True,,,'average',Krewe Lounge On Loyola,New Orleans,LA,1
9_b6-A_Fj3KCrctVyraAFA,4.0,True,False,False,False,False,True,None,2,True,False,True,False,False,False,False,False,False,False,'full_bar',True,True,True,True,'free',True,'average',Firebirds Wood Fired Grill,Brentwood,TN,1
KdJUerIHnKxLfhD9O700Kg,4.0,False,False,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,,True,u'average',Rotolo's Pizzeria,Chalmette,LA,1
WY9oXOsoHwRW_Hmp-5RW0A,3.5,False,True,False,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,True,True,False,u'free',False,'average',Breeze Patio Bar and Grill,Tucson,AZ,0
J_w5J7dgRpyB4GFiBJIDIg,4.0,False,True,False,False,False,True,True,1,,,,,,,,,,,,,,True,True,'free',True,,Xoom Juice,Tucson,AZ,0
MC2qtLks1oVtzUcxemqCjA,3.0,False,True,True,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',,True,True,,u'free',True,,The Lost Whiskey,Saint Charles,MO,0
Y7EalRsCafsApK5DcL_mTg,3.5,False,False,True,False,False,True,True,2,True,True,True,False,False,False,False,False,False,False,'full_bar',True,True,True,True,'free',True,u'average',Devil's Den,Philadelphia,PA,1
2QMgg9WGNwmeLtMtC_R7iQ,3.5,False,True,True,False,False,True,True,1,False,False,False,False,True,False,False,False,False,False,u'none',True,False,True,True,u'free',True,'average',Greenstraw,Newtown,PA,1
xl4yTOcK76W-u54yLOtAjw,2.5,False,True,False,False,False,True,,,,,,,,,,,,,,,,False,False,,True,,Edible Arrangements,Saint Petersburg,FL,1
TwKeUEsAjJz-pTHTg14agw,4.0,False,False,True,False,False,True,False,1,True,False,False,True,False,False,False,False,False,,u'full_bar',True,False,False,True,,False,u'very_loud',Callahan's Grille,Philadelphia,PA,1
_rgEelxGm54KDr9qskWgrw,4.0,False,True,False,False,False,True,True,,True,False,False,False,False,False,False,False,False,False,u'full_bar',,False,,,u'free',,,Daiquiri Paradise,Harvey,LA,1
RiC_-68qxtDJqiIs5mRR6g,4.0,False,True,False,True,False,True,True,2,True,True,True,False,False,False,False,False,False,False,u'full_bar',True,True,True,True,'free',True,u'average',Maggiano's Little Italy,Tampa,FL,1
XXudD3qGScBtsvia1DleLA,1.5,False,True,False,False,False,True,True,2,True,False,False,False,False,False,False,False,False,False,'full_bar',True,False,False,True,'free',True,u'loud',Green Gators Bar & Grill,Tampa,FL,0
YxzjYHBkWLwxpvOlcjKkhw,4.0,False,False,True,False,False,True,True,1,True,True,False,True,,False,False,False,False,False,'full_bar',True,False,,True,'no',,u'average',Molly's At the Market,New Orleans,LA,1
_4_jANQD9Vxr7y7DVA6RQg,4.5,,,,,,,,,,,,,,,,,,,,True,True,True,,,True,,Maka Eatery,Edmonton,AB,1
cd-rz-piYMftZtbFU82x8g,4.5,False,True,False,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,u'beer_and_wine',True,False,True,True,u'free',None,u'loud',Mr. Dunderbak's,Tampa,FL,1
UMpnAG62H99at_y-J1T1tg,3.0,False,False,True,False,False,True,True,,True,,,True,,,False,False,,False,u'full_bar',,False,True,True,u'free',True,,Rotten Ralph's Pub & Eatery,Philadelphia,PA,1
4zNPPQdrN6qgD4AT6gHysQ,4.0,False,True,False,False,False,True,True,2,True,False,True,False,False,False,False,False,False,False,'full_bar',True,False,,True,'free',,'average',Bar Rev,Greenwood,IN,1
7REv2fN0pqJISIzGgAW3dg,4.5,,,,,,,,,,,,,,,,,,,,,,True,,,True,,Bumsted's,Tucson,AZ,1
lTNknj73Idb-dSlrDJ6qjw,3.5,False,True,True,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,'free',False,u'average',Tom's Bar & Grill,Saint Louis,MO,0
ZVlSFGoacedJIPGzlZvy6A,4.5,False,True,False,False,False,True,False,1,True,True,False,True,False,False,False,False,False,False,u'full_bar',True,False,True,True,u'no',True,u'loud',Outlaw Saloon,Tucson,AZ,1
MLHZ9MOx1NlIqTOkeWKipA,4.0,False,True,False,False,False,True,True,,True,False,True,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,u'free',True,u'average',Hooch and Hive,Tampa,FL,1
nCT64ZImq3KCuUatn8jHUw,2.5,False,True,False,False,False,True,False,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,False,True,False,'no',False,u'average',Logan's Roadhouse,Antioch,TN,0
zwGzwkVeYXE-tRisb8if7A,4.0,False,True,False,False,False,True,True,2,True,True,False,,False,False,False,False,,False,u'full_bar',True,True,True,True,u'free',True,u'average',Smokin Thighs - Wedgewood,Nashville,TN,1
HYuLJ_8FXQgOykbG1dd4ew,4.0,False,,True,False,False,True,True,1,True,True,False,True,False,False,False,False,False,False,u'beer_and_wine',True,False,,True,'free',,'average',Beer Shed,Riverview,FL,1
5O0-XVq49udK5s6n19JL0w,3.0,,,,,,True,True,1,True,False,False,False,False,False,False,False,False,False,'full_bar',True,True,True,True,'free',True,u'loud',Piranha's Bar and Grill,Hendersonville,TN,0
3DKGhJXrqhVOQGFNiSp9Vg,4.0,False,False,True,False,False,True,True,1,True,True,False,False,False,False,False,False,False,False,u'beer_and_wine',True,False,True,True,u'free',True,'average',Avenue Cafe,New Orleans,LA,1
W6k6b-bUaX0goySzl-zgTg,4.5,True,True,True,False,True,True,False,2,True,True,False,False,False,False,False,False,True,False,u'none',True,False,True,True,'free',True,u'average',Red Poke Express,Philadelphia,PA,1
Fj1jToh-ChfAOSR8x4wEnw,3.0,,False,True,False,,True,True,2,True,True,,False,,,,,True,,'full_bar',True,False,True,,u'free',True,'average',La Roca,Philadelphia,PA,1
qUw40fUsB7jPCxJ2qRlm5w,5.0,,,,,,,True,,True,,,,,,,,,,,,,,,,,,Paddywagon Dunedin,Clearwater,FL,1
K7c9AqD1y1cZsi5R4j58tg,4.0,,True,,False,,True,True,2,True,False,True,False,False,False,False,False,False,False,u'full_bar',True,True,True,True,'free',False,u'quiet',Bistro 33 & Lakeside Solarium,Indianapolis,IN,1
Mz-CgPqdwdLZYiOt0sPSlA,5.0,,,,,,True,,,,,,,,,,,,,,,,True,,,True,,La Tartine,West Chester,PA,1
SsdCrUeZlHqqGOWTfZ95Cw,4.0,False,True,False,False,False,True,False,2,True,True,False,False,False,False,False,False,False,False,'full_bar',True,True,True,False,'no',True,u'average',Pica's Restaurant of Upper Darby,Upper Darby,PA,1
YH6OGUhaZKTeTA1y4KJyFg,4.5,,,,,,True,True,,,,,,,,,,,,,True,False,True,,,False,'average',Twistee Treat - Port Richey,Port Richey,FL,1
4-f8CCdf-rEXXSaQXM6d8Q,2.5,False,True,False,False,False,True,True,2,True,True,,False,False,False,False,False,,False,u'full_bar',True,False,True,True,u'free',True,u'loud',Buffalo Wild Wings,Saint Louis,MO,1
NFXW1frFS79BHHzjhePVQw,4.5,False,True,False,False,False,True,False,2,True,False,False,False,False,False,False,False,False,False,u'beer_and_wine',True,False,True,True,u'free',True,u'average',La Cucharita Colombian Restaurant,Nashville,TN,1
0aUi6gucHk4EJM5cTbJNVA,4.0,False,False,False,False,False,True,True,2,True,False,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,u'free',False,u'average',Loose Caboose,Avon,IN,0
EtmJPrFbI-Q_Ww7t_DOzMw,4.0,False,False,True,False,False,True,True,2,,,,,,,,,,,'full_bar',False,,,,,,,Twisted Olive,Saint Louis,MO,0
dcmaQZhv8eaKptO8B4hZKQ,3.5,False,False,True,False,False,True,True,2,True,True,False,False,False,False,False,False,False,False,u'full_bar',True,False,True,True,u'free',False,u'average',Falls Taproom,Philadelphia,PA,0
