business_id,stars,garage,lot,street,valet,validated,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsPriceRange2,HasTV,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale,Alcohol,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,BikeParking,WiFi,RestaurantsDelivery,NoiseLevel,name,city,state,is_open
N4o-T6EeZja_fIatrFwx1A,4.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,The Lodge,Reno,NV,1
obYxIb1jp4XDdIJvK-xdUw,3.5,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,Nico,Saint Louis,MO,0
pqujXRfvvMSjcVLfzzKghQ,2.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,Smokehouse Tavern,Lansdale,PA,1
HuawlT4tXzCXL8ftyvCZ0Q,4.0,0,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Topgolf,Tampa,FL,1
vz9IQ-krXyDOQX397h89cA,2.5,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Ain't Nobody's Bizness,Tucson,AZ,0
dhj16roKb6Z-TyJ0w6iqjQ,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Mr. An's Teppan Steak & Seafood Sushi Bar,Tucson,AZ,1
BjgJLDM2wHaZaIFySK7K6w,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Miyabi Sushi Bar Steakhouse,Arnold,MO,1
y9RVRXJWxu2Hr54F3l8KrA,3.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,B&C's Hideout,New Palestine,IN,1
ZQc6EvnfQXtIK-8w-d0N5Q,3.5,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Mad Rex,Philadelphia,PA,0
9AxWt9VSp1yg7dv5D62W5Q,4.0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,Old Eagle Tavern,Philadelphia,PA,0
6DBEXjqb2NEsdTX-wuXk8w,4.5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,Teleo Coffee,Kirkwood,MO,1
HAr2AFGvkdfifHUxQ-d9Tg,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,Sansui Japanese Sushi Restaurant,Carmel,IN,0
XuQ5ekbJ9eRUX06JTqJHaQ,4.5,1,0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,2,1,1,0,1,2,0,1,The Mill Restaurant,Saint Petersburg,FL,1
E8y44bY1Lg5PoV6GUhnt9g,2.5,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,Sandman's Hookah Lounge,Springfield,PA,0
fVUHXhY6QyQAb64M2pkeBA,5.0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Florida Cane Distillery,Tampa,FL,1
0K4RwxdAcViifyU3Htzxww,4.0,0,0,1,0,0,1,1,3,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,Southwark Restaurant,Philadelphia,PA,1
XQoSWEyIGHMIZKxLZOpXSg,4.5,0,0,1,0,0,1,1,2,0,1,1,0,1,1,0,0,1,1,2,1,0,0,1,0,0,1,Rum Sugar Lime,Reno,NV,1
BNB27G0YFU0ez_qLX5eLQg,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cheese Gal,Nashville,TN,1
rdtx0kMDoC15FvNyom6W_g,4.5,0,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,J Devoti Trattoria,Saint Louis,MO,1
Q28dC_GfG-vbhjqV9_ITtw,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Eddy's Neighborhood Bar & Grill,Indianapolis,IN,1
-Gvzq9_6pulzU5y0HFg7IA,4.5,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,Tap & Bottle,Tucson,AZ,1
6mrC_xP_Hb9TMaQLHsKW1w,4.5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,Pho Bowl,Clearwater,FL,1
Vblnk16PBidxASjJBkTOcw,3.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,Pollos A La Brasa Fiesta,Kenner,LA,1
CTvHlHQ4jzRO8gkkl4O8zQ,4.5,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,Pizzeria Tivoli,Saint Louis,MO,1
42tur3_5JgqOU-5KoY-zHQ,3.5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,Nashville Palace,Nashville,TN,1
ujvQZFxsH86Gx3QTGQlMpg,4.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,Adagio Lounge,Carmel,IN,1
wiDpuSCBqbq7jzw_vMuQWQ,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,1,The Egyptian Cafe and Hookah Bar,Indianapolis,IN,1
WYHGfjXEnShYBljWV8xNsA,4.0,1,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,Ten55 Brewing Company,Tucson,AZ,1
i1WPpsuD5gyLppyB71vv6A,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,2,1,1,1,0,2,0,1,Bahama Breeze,Cherry Hill,NJ,1
sMouNa5qpwZ-xG4t6TyFDA,3.5,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,1,Tiny's Saloon & Steakhouse,Tucson,AZ,1
ucDPodtTLX7LHZnigGRa4Q,3.5,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,James Street Tavern,Newport,DE,1
uoSVzMnVEv4N6dd6KRqDGQ,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,Mr.Wish Tea - New Hope,New Hope,PA,0
xqmWMlGXMSMd3uq35eSNjQ,3.0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,Shakers Good Eats & Ale,Indianapolis,IN,1
XXQapFBGBSJ5eXKyjUI1bg,2.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Chili's,Land O Lakes,FL,1
f_rA7EQlUv1BmRAJ909AmA,5.0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,Lane's Lemonade & Dairy Bar,Dunedin,FL,1
52ov7d0148JvYG78_c-Bsw,4.0,1,0,1,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,goa taco,Santa Barbara,CA,0
nIxepiPUk5FUfL4u9EFfew,4.0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,New World Brewery,Tampa,FL,0
8CbJAKgVEALPbYcQTzhkvA,3.0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,WineO,Philadelphia,PA,0
ebnjBO3r5AMsqLdrJVJvVw,4.0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,Fix Juice,Nashville,TN,1
BOjpe0u5u_cm9SWMS2KLFg,4.5,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Stacked STL,Saint Louis,MO,1
OD8wx1sG9hvOizhXw-bPFQ,3.5,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,Topgolf,Mount Laurel,NJ,1
kRowQIUMYRNno_Rk5LkRgw,3.5,1,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,Vitality Bowls,Carmel,IN,1
jcID5BHm5-RINzRWmwr9Rg,4.0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,O'Malley's Irish Pub,Saint Louis,MO,0
A96fsvZh_Jp6r1kYHT6PHA,3.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Xone Sports Bar and Grill,Largo,FL,0
MsZ27QH1VhuEHUmD-GsJBQ,4.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,2,Amnesia Pub,Spring Hill,FL,0
vVXHKfpMNofAsb8SMFHmbA,2.5,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,2,Buffalo Wild Wings,Gallatin,TN,1
zXgksmhdzgL4Xx5FylbP3w,3.5,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,Goat Hollow,Philadelphia,PA,0
27qCs77eAWujNUHGQ7zsCA,3.0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Georgia's Sports Bar & Grill,Smyrna,TN,1
zucC7rHpXPYBu7aEqj0NUw,4.0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,2,1,1,1,1,2,1,1,Libertine Restauraunt,Philadelphia,PA,1
My9NAWShKtNqBYw7200qOw,4.0,1,0,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,2,1,1,1,1,0,1,1,Conner's Kitchen + Bar,Indianapolis,IN,1
wtwDcp79klLOLaIjCFHQCA,4.5,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,Saffron nola,New Orleans,LA,1
Cv4QFI1gGGrgRSVnMU0qug,3.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,Olive Garden Italian Restaurant,Talleyville,DE,1
ZnPlol7SznrIsbCBNS6pOg,4.5,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Cleo’s Bodega & Cafe,Indianapolis,IN,1
x8AQIEjSqsW0z4vRyBetbw,4.0,0,0,1,0,0,1,1,2,1,1,1,0,1,0,1,0,1,1,2,1,1,1,0,2,1,1,The BAO,Clayton,MO,1
WSi08gApEgsS62TIE78J_g,2.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Buffalo Wild Wings,New Orleans,LA,1
lR8qKUDAdzeeo_vNct8C3w,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Dicky's Hickory Pit,Hendersonville,TN,0
PE0b57eKC5UrwTySv8tRfQ,3.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Tavern On Citrus,Harahan,LA,1
76C-eHHHP27BreuMkdN9cQ,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gina's 45,Philadelphia,PA,0
sf2Wl0jXs_Vq01U0wVB5gQ,4.5,0,1,1,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,2,1,1,c.1949,Tampa,FL,1
lu2UpRHLBZfvLG_caNEHKQ,4.0,0,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,The Natural Cafe,Santa Barbara,CA,1
TqSSwvn8IJhwxjiEdTEcvQ,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kokomos Bar & Grille,Clearwater Beach,FL,1
TLsExJ9ZbKTRGtY1MTSn1Q,4.0,0,1,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,The Greenhouse Bar,Nashville,TN,1
l4B7QclOvwNSY_s5yqfkCw,5.0,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,Cigar Mojo,King of Prussia,PA,1
rCOIoZ3WuA6pkgRltfEN1g,4.0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Amerigo Italian Restaurant,Nashville,TN,1
s4WB8cWQ7whXfgIJoR7Mdw,4.5,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,Wet Willies,Saint Louis,MO,0
9W06GSzBeIhJyeImD_aNhA,3.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,O'Cleary's,Sparks,NV,0
TuYACtcbbiArXzubj2BIRg,4.5,1,0,1,0,1,1,1,2,1,1,1,0,0,0,0,0,1,0,2,1,1,1,1,2,1,1,Liberty Food & Wine Exchange,Reno,NV,1
yn3LyBnfDlj7b2ZkVo-bXA,3.5,0,1,0,1,0,1,1,3,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,2,0,1,Acacia Real Food & Cocktails,Tucson,AZ,0
rlKk3ynwimKAa70zhpAntA,3.5,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,1,2,0,1,Drinker's Tavern,Philadelphia,PA,1
vpc5PFLMo0oJQzuNZaSlyA,2.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,Applebee's Grill + Bar,Tucson,AZ,1
8-C5ncK0avFTzrc7Xfcbmw,3.0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,Liquid Provisions,Tampa,FL,1
WsCIwMlDwt8g4i40JS_nGQ,3.5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,O'Mares Irish Pub,Philadelphia,PA,1
h7zTzXGy7CGNTUaNtr_RTg,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Miller's Ale House,St Petersburg,FL,1
9xW7LsJpyhVZFRb6z9xorg,4.0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,Ca' Dario Goleta,Goleta,CA,1
qWFSPglEUx8yjmNGRpk-bw,3.5,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,Tropix Beach Bar,Clearwater Beach,FL,0
EC20rN7JtmAPIxcw3MTzcQ,4.0,0,0,1,0,0,1,1,2,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,Orleans Grapevine Wine Bar & Bistro,New Orleans,LA,1
79PsTPa-1DBLKhNytfAkYQ,3.0,0,0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,0,1,Stratus,Philadelphia,PA,1
FCCnOgjjvwQJBAy3u2fcLA,4.0,1,0,0,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,Criollo Restaurant,New Orleans,LA,1
g1ilXJRmG8GPQvm9_-izsw,3.0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,1,Yolos Restaurant and Bar,Nashville,TN,0
_0QZGrg91aaiMhh7tQyYYg,3.5,1,0,0,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,2,0,1,Jacksons Bistro Bar & Sushi,Tampa,FL,1
RqqCs9epqlZYAWEMXXuWtA,4.0,0,0,1,0,0,1,1,2,1,1,1,0,1,0,0,0,1,0,2,1,1,1,1,2,1,1,The Lure,Saint Petersburg,FL,1
K4WSzNnXbOyjTnPXNNM_9g,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tbaar,Philadelphia,PA,0
BSKzmE_KCDGHPXQVR7N0PQ,4.0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,FARE,New Orleans,LA,0
EK2LYMRoduWQBHWEc6cgzQ,3.5,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Hemingway's Zen Garden,O'Fallon,IL,1
Ee0DwQtmCxhcwSFvX1Gl6g,3.0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Olive Garden Italian Restaurant,North Wales,PA,1
YQT53_5tc_sp3_Xp4c5Ehw,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,Takamatsu,Tucson,AZ,1
mDYwdadADWY4Ln5SZF10cg,3.0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,Little Bar,Philadelphia,PA,0
MdHpWoDncaL0yHQ9Pnilbg,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,JJ Twig's Pizza & Pub,St. Louis,MO,1
kLG2-BOk3YHDXS8PCxekZA,4.0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,1,1,2,1,1,The Gold Rush,Nashville,TN,0
7WNeDmjz_36MpWI1kVJCMg,2.5,0,1,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,Charley's Other Brother,Mount Holly,NJ,0
QFZbe75u5146KeTF3ZmOhQ,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,The Institute,Philadelphia,PA,0
HTNwzJFAIxKOnmjYJhHgYg,4.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sunset Sushi And Thai,Franklin,TN,1
yaEC_LAfaoY4yZyubF-4Jw,4.0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,1,Morton's The Steakhouse,Indianapolis,IN,0
w-ouN8HXw056vGgQo2HrXw,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,St Louis Moonshine Grill,St. Louis,MO,0
kYOzfe3n5sYAhANrVqyd-Q,4.5,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,Kingmakers,Indianapolis,IN,0
bNBPw-sDOHeqJ1vOstIctQ,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Pic-A-Lilli Inn,Shamong,NJ,1
LsdSRLei7Yu7NPBf3n7kUA,3.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,Evy's Terrace Bar & Bistro,Clearwater Beach,FL,1
TwlB1w7z_pL3bXKiHbT8oA,4.0,0,1,0,0,0,1,1,3,1,0,1,0,0,0,1,0,0,1,2,1,1,1,1,2,1,1,1818 Chophouse,O'Fallon,IL,0
RTwDv2oLE3gzAZlf63OPXA,3.5,0,1,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,2,1,1,Rat's Restaurant,Hamilton,NJ,1
U5_T9hDfdYFWS8ahj_1Dvw,3.5,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,Just Salad,Philadelphia,PA,1
-tDmeO1Q5aqThVY3AFJJ7A,4.0,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,0,2,1,1,1,1,2,1,1,Oceano,Reno,NV,1
WyqbPktHoO39cbLYDKjCpA,3.5,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Clubhouse Bar and Grill,Newtown,PA,1
oeXswr8qA-wOZ3_ys_mIAQ,3.0,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,Players Sports Pub,Tampa,FL,1
QasMFpz1aTcz35XlhmtilA,2.5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,Tropical Smoothie Cafe,Tampa,FL,1
MsgWKX-hUG35a0nLcCAKrg,3.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Currito,Philadelphia,PA,1
A-IQHp386-gSIDPLv4-dDA,2.5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,Sekisui Pacific Rim,Saint Louis,MO,0
v1GCQz7ZsntWI-GlGPpvqg,3.5,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,The Monkey’s Tale,Indianapolis,IN,0
xhAdUe3LeDx6m0WpqXiRqA,1.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,Buffalo Wild Wings,Indianapolis,IN,1
30SDmG0Lzlly8ZISz6cXuw,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paletas Y Helados Bambino,Philadelphia,PA,1
lBGKqAYOlDn6xeXSwqQaNw,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,Huey P's Pizzeria & Daiquiris,Violet,LA,1
ocCJqUvYDVrPE2RURgXArg,4.0,1,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,Hamburger Mary's Pub House,Tampa,FL,0
NhXS2YbDi3N1IrIl0bcnpg,4.0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,Bazbeaux Pizza,Indianapolis,IN,1
3TDyV2_iO9UhQ2NDigbQmA,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Flanigan's Boathouse,Conshohocken,PA,1
ixAWNAUrA7JjwvMJzJgxmw,3.5,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,Kokopelli's Sushi,Reno,NV,0
HKzGPzWR1KBG_i3QvF1D0Q,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1,1,The Brass Tap,St Petersburg,FL,0
wiHD9cNZnyOS8i4r0nGqMw,5.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,13th Street Cocktails,Philadelphia,PA,1
q-__WScgs66ApZ5aqQR7Mg,4.0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,The Block Bistro And Grill,Indianapolis,IN,1
LILOSbrbAfgFhhYhfDcWog,4.5,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,1,CJ's Doghouse,Kulpsville,PA,1
vvh47oI2xVIsmi1ORgVO3A,3.5,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,Coffee & Bagels,Clearwater,FL,1
Aews7EoMh_crFva-uNbVYQ,4.0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,Biggie's Restaurant,St. Louis,MO,1
dQoVHyEMzkw7cTMQVy4r5w,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Craft, A Modern Drinkery",Tucson,AZ,1
kDzWs4ed9zOJ6a8xfCrBtg,3.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Cooper's Riverview,Trenton,NJ,1
rrd9QThX5G728RprMsxcGA,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,Commons Club,New Orleans,LA,1
Iof_aWES_rnb8jj9Pi4S_Q,3.5,0,0,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,1,Ralic's on South,Philadelphia,PA,0
cIh25Sc9ZYF0VdtENTapxA,2.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,Crazy Buffet,Tampa,FL,0
h0wTF4WLUVI26cQoNNJW1Q,3.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,The Raven,Largo,FL,0
yRHKBFRoddwF5iVevkS4ww,4.0,0,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Steak 38,Cherry Hill,NJ,1
0AlKEYClHxAkjt02Urz3SA,3.5,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,Club Turbulence,Tucson,AZ,0
8YM2oTP6LZYQlwB6Hk9lLA,4.0,0,1,1,0,0,1,1,2,1,1,0,0,1,1,0,0,1,0,2,1,1,1,1,2,1,1,Proof Artisanal Pizza & Pasta,Tucson,AZ,1
1L0ezCVGAFXSo5zMRUJe5g,3.5,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Freddie's Tavern,Ewing,NJ,0
5WXHGOYSi979NOi1oj2atA,4.0,1,0,1,1,1,1,1,3,0,0,1,0,0,0,1,0,1,1,2,1,1,1,1,2,1,1,Henley,Nashville,TN,1
Om4HcFLDeNZwkzk1e_Bi8A,4.0,0,1,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,1,Reno Public House,Reno,NV,1
6gA9HJYYia2E8s39e5NdtA,4.0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,Cooper's Hawk Winery & Restaurants,Avon,IN,1
K0xjMTLYdicHvwLKNFlUZw,3.5,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,Smokin K's BBQ & More,Millstadt,IL,1
VGYWVWwuuNRzI2UcSNIw2g,3.0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,2,1,1,1,1,2,0,1,Copia Restaurant & Wine Garden,Saint Louis,MO,0
0c9jXm3tggwKsszKFJhylw,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,O’bar Cafe,Edwardsville,IL,1
tsaifr1x7MHWsUngvZ1SQA,3.5,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,2,1,1,1,1,2,0,2,Rock-n-Saké Bar & Sushi,New Orleans,LA,1
