business_id,state,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
cKfonqHkDUx-G0_ksHASbw,TN,False,True,True,True,True,True,True
zoRMI9gH1q3RVCbp3c16GA,FL,True,True,True,True,True,True,True
tS8FTQ69gd9M5vbS1Ux0cQ,MO,True,True,True,True,True,True,True
bA4_MDnT5fK7NJaw_YNJaA,TN,False,True,True,True,True,True,True
TIMYy-4DvpDEaJGzzMoMCQ,FL,True,True,True,True,True,True,True
0CPhgQAtXvxsmyFNJah16w,PA,False,True,True,True,True,True,True
4ABQAbdbd7jx5ZEhLFn2HQ,MO,True,True,True,True,True,True,True
3C0DE-nohNsQU-q7Y6Pmrw,MO,False,False,False,False,False,False,False
T73WzfVBb6s-hjIbp3_PXg,FL,True,True,True,True,True,True,True
noaysXCIl7LmOTwzAxnnng,IN,False,True,True,True,True,True,True
EgI6S-JxwpxICPsqmaggiw,PA,True,True,True,True,True,True,True
Gx8lLXUrtwJP2Kh95WZNBg,PA,False,True,True,True,True,True,True
KobS8yqBelXH11gaIhZJSg,CA,True,True,True,True,True,True,True
ZF9Dn7lshvmE7jibFjwqoQ,FL,False,True,True,True,True,True,True
nKK8tgjteduOIxALbfJNgg,PA,True,True,True,True,True,True,False
jFyvKHmFDCmkV6fg-vCg2Q,PA,False,True,True,True,True,True,True
4xsB0nDdU2HPQcRGiDuRoA,TN,False,True,True,True,True,True,True
BxX_9yERyt9A2gF8flnNoQ,AZ,True,True,True,True,True,True,True
2ukJ2tNmtWfHvpGjYMgVnA,FL,True,True,True,True,True,True,True
3MuUUkRYnx56VAYyENvQDA,TN,True,True,True,True,True,True,True
07oQwmEQfwmmgvnT86QnnA,FL,True,True,True,True,True,True,False
PbFG_A7A_fE-6oL4kC_zQg,FL,True,True,True,True,True,True,True
k1XLb2bs98VxZ1gcbufkAQ,FL,False,True,True,True,True,True,False
wbjEzawC9XK00KVJui57BA,IN,False,True,True,True,True,True,True
Vf_1WBSUl6yeEH4n_eU1SA,PA,True,True,True,True,True,True,True
2tqUpzfQ_5JSJr8XdCHfPA,NJ,True,True,True,True,True,True,True
GtqM5K5DOAKg5kgbU6TY9A,PA,True,True,True,True,True,True,True
s-lWSgLj0XZ-cJWK01XJIw,IN,True,True,True,True,True,True,True
jmE18qiTThEMdeHKYoM7hw,FL,True,True,True,True,True,True,True
QkEdoOC2qvbN35PQ_47NDg,FL,True,True,True,True,True,True,True
r6dvcGaTEcvN4nUIeS15nA,FL,False,False,True,True,True,True,True
F5tx2jGpXewKTxcRDAFaoA,ID,True,True,True,True,True,True,True
T3Bbtht3jO2izyO6f6W8bg,FL,False,True,True,True,True,True,True
apmw_lkLdwWbeYiI9ysdJg,CA,False,True,True,True,True,True,True
qljraKzqFlIONICsRtzSnw,DE,False,True,True,True,True,True,True
GnaK02osEcOO9G16XIRZDg,FL,True,True,True,True,True,True,True
JKDGwvov7mAceXYcxdv8Ww,IN,False,True,True,True,True,True,False
2Mp3YflkEmA3ELaZB7AhHg,MO,False,True,True,True,True,True,True
p53i8ogh4pADR41GwaPRjg,FL,True,True,True,True,True,True,True
l68dMciq9BdVBrCG1GWoDA,FL,True,True,True,True,True,True,True
CWH3BiHSq7isZBljrQA-8w,LA,True,True,True,True,True,True,True
fxuamopMpb_SH-yPAlxCZw,NV,True,True,True,True,True,True,True
Jk2UFmtR6CQO0EIy8RLtyw,PA,True,True,True,True,True,True,True
w2NiG6ftSvpU81eRghLIjQ,MO,False,True,True,True,True,True,False
-BFrwPGCH-22kRPvFrFk4Q,ID,True,True,True,True,True,True,True
2BeLHWA5CVN9TiiVkVVxQg,AZ,True,True,True,True,True,True,True
mFpwIzhTycELZtrIuYyK8g,FL,True,True,True,True,True,True,True
5ZUDiqevPIRvCjM6nj3kaw,AZ,True,True,True,True,True,True,True
Vjd_xUFQsn5MXc2pNzKKag,NJ,True,True,True,True,True,True,True
eoMVY8MLh0pXHIW2zt5I8Q,NV,False,True,True,True,True,True,True
AiByKTUdixBd5vWAMyxN5g,PA,True,True,True,True,True,True,True
bzldjIZDjIvS8vHTMRqNOQ,IN,False,True,True,True,True,True,True
YZ7aP01qExBoF4f0LWnNEw,TN,True,True,False,True,True,True,True
sJmqrVw2Q8g2UcCu7LY7TA,FL,True,True,True,True,True,True,True
K_BoVdQ-FUsNGvxXwHz7Aw,NJ,False,True,True,True,True,True,True
_VW9zTozHT0k8luWnmsDQQ,IN,True,True,True,True,True,True,True
a-pcOIKQTLdYsPyrDbUMhw,IN,True,True,True,True,True,True,True
zymvTQ12tRy3bzmP4tPgOg,MO,True,True,True,True,True,True,True
KWh_hyPZjJDEuzBmRJLF6A,MO,False,True,True,True,True,True,True
CqUyK5sLX1hG15_dJAK5Nw,ID,True,True,True,True,True,True,True
gBGD0dNvfLlQOAaZzCU1NQ,MO,False,True,True,True,True,True,False
EDIDMgOAz6AhDzCtPqehNg,PA,True,True,True,True,True,True,True
PeD_3BMo_UtkDaeymSurdQ,FL,True,True,True,True,True,True,True
yw3vRR7XLIjEnlhMnVzR7w,CA,False,True,True,True,True,True,True
YN-b2OjEv-w1HwHSaJm5oA,NV,True,True,True,True,True,True,True
Kfia_CYkBC_D6VEKtSrFsg,NJ,True,True,True,True,True,True,True
Zw70Q9vZ_ONgWLnn6PGrzA,MO,True,True,True,True,True,True,True
-batkL1-Uy3AREDdw3Dqtg,NJ,True,True,True,True,True,True,True
2LXZpOpL_rB80X5nTY7R7Q,TN,True,True,True,True,True,True,True
rtBrJkLRfSEdCqfXYZ-yNQ,LA,False,False,True,True,True,True,True
qKr8O3IVXwyGFiQVFmA8CA,MO,False,True,True,True,True,True,True
_gVyuTRb_6HM-SNtqbpevQ,MO,False,False,False,True,True,True,True
AFG0Xm_iVHyCgikI97F8Yg,PA,True,True,True,True,True,True,True
ArSI9y3MoyYAVmDw65SGOg,FL,False,True,True,True,True,True,True
OcWuxEqm_5gTz7oPSHB6Jw,PA,True,True,True,True,True,True,True
KHQXmUFiAD0FHvrMSakJBA,PA,True,True,True,True,True,True,True
oH3noIG2wC7DbDUChD9r7g,NJ,True,True,True,True,True,True,True
bGEi2BqDNGYFDtNzJhpABw,MO,True,True,True,True,True,True,True
xn0Sv5yeGaAADkPhfNNf0A,PA,True,True,True,True,True,True,True
eD018QIwrljtaF4Dqe0A6Q,LA,True,True,True,True,True,True,True
6-tz8gX93UjA8K3ZYUttTA,NJ,True,True,True,True,True,True,True
qorKrk9F2kH8jF9om0HiHQ,PA,True,True,True,True,True,True,True
Ur_Vy1jWplP8DG_5ljmgIw,AZ,False,True,True,True,True,True,True
bBdrihFoZSZa6Nwrx66miA,IN,False,True,True,True,True,True,True
vJ3Jh0vXXeFWmo1PQ-N0nQ,PA,True,True,True,True,True,True,False
Te2NUeKrrwcKbUFuRZEfAA,ID,False,True,True,True,True,True,True
l6vfUuv9KRsCC7WV5he2gg,ID,True,True,True,True,True,True,True
3e8ZtCnDTu8eRusaigRUhw,LA,True,True,True,True,True,True,True
JAyIehVFrP2Mkf2qj1bsgw,LA,False,True,True,True,True,True,True
tyPpn-nrmlhhSJlct6WAjw,FL,True,True,True,True,True,True,True
tzvmbef7RA9R6OJowQU0Wg,IN,False,False,True,True,True,True,False
scP7XZyyPcDd9Mb2fHSF4Q,NJ,True,True,True,True,True,True,True
ePs4Z_Nqsm5-kQk_hAp2Dg,PA,True,True,True,True,True,True,True
Jce6MfjcGJzWCrhDpqzP2Q,PA,True,True,True,True,True,True,False
PI0aGMmM33x1QF69JUsaUw,MO,True,True,True,True,True,True,True
Fyw7Nszsz2E6ZKy7gjPtDw,IN,False,True,True,True,True,True,True
BNMnyrNZNQNxQ7Qz1Jos7w,TN,False,True,True,True,True,True,True
TVDgBA0_ziuFfya-dcRCJw,AZ,True,False,False,True,True,True,True
4dTLWrSe0GN_GrMZ1uAZwA,LA,True,True,True,True,True,True,True
XdipvXDdsYt_MDtTaMtXPA,PA,True,True,True,True,True,True,True
SF_EZGDPq7WayLKNJdIeMQ,LA,True,True,True,True,True,True,True
e6wBaeu_t5CVA0Kydo3MDg,PA,True,True,True,True,True,True,True
UF4XfzG0kvcVQTlpa4i5lA,IL,True,True,True,True,True,True,True
M-Cwi45ZHQvxu4jpFB66ww,TN,True,True,True,True,True,True,True
a-gkPi0KFpRNGiJfJ8ARAg,TN,False,True,True,True,True,True,False
k5_LYJGnLSawGfjxt_OGxg,FL,True,True,True,True,True,True,True
9VjTlbKOI8Tlo2gwkMpdgw,FL,True,True,True,True,True,True,True
GrDpOCuTrrAM9csFSTJ5Jw,IL,False,False,False,True,True,True,True
iUOV5DKjeI2BjfDDEmKsaA,LA,True,True,True,True,True,True,True
MxRZHZoDVVnN7EvMAHf1EA,FL,True,True,True,True,True,True,True
ytIh9UMN8mhMgICpd9aHcA,IL,True,True,True,True,True,True,False
aAmxfIA4VH7btp4lbr_P2A,PA,True,True,True,True,True,True,True
OcCrSDYR5cETO4FZ7R2iEg,MO,False,False,True,True,True,True,True
Mfu6uuFigfj9sPHBag4MLQ,FL,True,True,True,True,True,True,True
ah5yjFR_jGDWv8qBBjag4Q,NJ,False,False,False,False,True,True,True
0W6KJNqUDHw9hPhv79WcOA,FL,False,True,True,True,True,True,True
phsLOuBeiYI43hglvWK96Q,PA,False,True,True,True,True,True,True
ekZqjxHCtN1cFkaj-W-8Dg,FL,True,True,True,True,True,True,True
uTHnykxwUKF3w_KhFTnsiQ,FL,True,True,True,True,True,True,True
NPVO5zTP8mbcpciaZ0-GDg,FL,True,True,True,True,True,True,False
EKx5_zzWHO4AsrM2SkhH9w,FL,True,True,True,True,True,True,True
GTlGJH0lceTK0ICS5SLTlg,TN,False,True,True,True,True,True,True
2WGnykxiM-Mp-qIm2u7iAw,PA,True,True,True,True,True,True,True
LMXa9Vi82nHJsmdtyFyt_Q,FL,True,True,True,True,True,True,True
hsjYIfkwpYqfBnU6sd2lug,NJ,False,True,True,True,True,True,True
K7COP3apcoLdA54zavg5UQ,IN,True,True,True,True,True,True,True
zhwjTaeQW4xT_sZziAoEUQ,NJ,True,True,True,True,True,True,True
x5NLYIRLdhFBaNLLvl8Afg,FL,True,True,True,True,True,True,True
Zkvjfrl2Wx7VvfKoNahWWQ,PA,False,True,True,True,True,True,True
mgPQx-d8YkaygZ2b0iRXOQ,FL,True,True,True,True,True,True,True
GV50rl_ahHaZCuTCd4o1Cg,ID,True,True,True,True,True,True,False
iEl0YfLbbUy0itEd2Eh7ow,LA,True,False,False,True,True,True,True
iPmYFbo90BwmY8uONvpCXA,NV,True,True,True,True,True,True,True
HdoL6w96mdqzsW9jd_wcrw,MO,True,True,True,True,True,True,True
caGG0moNvb8gUmcX98R3cQ,FL,True,True,True,True,True,True,False
MGaeVgdIhDUFHSrDpv8hIw,PA,True,True,True,True,True,True,True
NmaEwgzGcZHci0gW_ZyTgQ,NV,False,True,True,True,True,True,True
6ss6z6-ZaY7h9iKdW-bYfA,ID,True,True,True,True,True,True,True
9KnTKfl4_XH5HuprnIgMBw,MO,True,True,True,True,True,True,False
FQ60J2xokDipmenBDgWjjg,PA,True,True,True,True,True,True,True
9WOuyt0MWs_Lvr7NZBK2oQ,MO,True,True,True,True,True,True,True
4C0xj95V8-Mp14OixoTUZA,DE,True,True,True,True,True,True,True
Q0pFg3ri7kt9xIxxXh7-RQ,PA,False,True,True,True,True,True,True
2L4ncdPfO7b5k3wyWAz9CQ,FL,False,True,True,True,True,True,True
OOtMbkngmDcJrsfMlJzK9Q,MO,True,True,True,True,True,True,True
wMQMMxaGq0HPG0mApezXMw,ID,False,True,True,True,True,True,False
6IwF2rpoaiR_W6DzOvuceA,PA,False,True,True,True,True,True,True
kIEPaEAFR0QoFDqsE0elkQ,TN,True,True,True,True,True,True,False
al3Ri6TEqa2rBzjHsn0T_g,LA,True,True,True,True,True,True,True
61q-hsw2f57aIpwTvSPP6A,ID,True,True,True,True,True,True,False
u9modXzD6V2Gbpq0YS9W6Q,PA,True,True,True,True,True,True,True
K32lFP81a8WPd6-ANgkSQA,IN,False,True,True,True,True,True,True
mdb_Ri2eqVGG1C-7Cuyplg,ID,True,True,True,True,True,True,True
kCcsA02hdoQJ9oHKVdARcQ,FL,False,True,True,True,True,True,True
fux8aN2h-uvuDUKCQMhCLw,FL,False,True,True,True,True,True,True
egDsfkn6ZYrYRnlGe4I94g,NV,False,True,True,True,True,True,True
WmbwdluLzN8qXfYjYKPkqA,PA,True,True,True,True,True,True,True
tW4w9WGwyxJ03PMabnqQkQ,PA,False,True,True,True,True,True,True
6CuYCvwVRXjdDTKjFP_FJw,FL,False,True,True,True,True,True,False
A0sbhBYYbg73L8uLYsDong,LA,False,False,False,True,True,True,True
ZfVE14oObX2_xcmHZSqXBQ,PA,False,True,True,True,True,True,True
PtVJoVOcsll8TP2HnArLsw,DE,True,True,True,True,True,True,True
3npVYXZ6w1nUDL3Mi9UQpA,FL,False,True,True,True,True,True,True
I8IPPZvEPdb_xG0nGIMyjA,PA,True,False,True,True,True,True,True
dyxO905efg4xDODf-FCzZA,PA,True,True,True,True,True,True,True
_afbAT4NgVAscxIOFOwr0Q,FL,True,True,True,True,True,True,True
2DckdUJCBOOQ4NizqeXMvQ,FL,True,True,True,True,True,True,True
AYvvx-AeplhRrER9MP5gcA,FL,True,True,True,True,True,True,True
h7d_Gl_hX7pa37kknrA-eA,PA,False,True,True,True,True,True,True
6oWaOMzGPCe5fjZvINe6YQ,TN,True,True,True,True,True,True,True
oTaCGCCgpBnAbG374GPNeg,PA,True,True,True,True,True,True,True
gKRay6giNIWH2-u-7svQwg,AZ,True,True,True,True,True,True,True
08LQAC48MVFa27YZKahEkg,MO,True,True,True,True,True,True,True
GWUVnOgMGb8sN9N181kpFQ,PA,True,True,True,True,True,True,True
YedKs_jpocLcOHCzcRJ7cQ,FL,True,True,True,True,True,True,True
Hzlf5jiA0vj0R9tybekUIA,FL,True,True,True,True,True,True,True
ayaL6dlw6ZcWyJgG86jOdw,LA,False,True,True,True,False,False,False
XdsrjPUrTPwunXqRDY6sSA,MO,False,True,True,True,True,True,True
VeodynTzM0rC2OhkEDoQdg,AZ,True,True,True,True,True,True,True
b_YzaQq6Xa0cWtqVZtRMNA,FL,True,True,True,True,True,True,False
snUVnBq0zDHyDAk8oKxqxw,IN,True,True,True,True,True,True,True
iAa4Z0-rk2Hd_l2ZUygIMA,PA,False,True,True,True,True,True,True
PFk-usFhuzUOFg3EC7n1bg,LA,True,True,True,True,True,True,True
NptSlw3aDVtu-qtXcti7aA,LA,False,True,True,True,True,True,True
c_a38vt6v2tRq-VjdTZHZw,CA,False,False,True,True,True,True,True
hz_zPpBrGPuypuIptEmMeA,FL,True,True,True,True,True,True,True
BH5hFvB3ZIzaGl0KXWzQaw,FL,True,True,True,True,True,True,True
z5BLSMc92pwbGEqeaUPmDg,MO,True,True,True,True,True,True,True
aVslIwCbkM8zEKcJ_c9qIg,PA,True,True,True,True,True,True,True
qCwL7Rtii3RhP8-idIJNsQ,FL,True,True,True,True,True,True,True
T9nNz9-3mfNga0T0Nfzvsw,PA,False,True,True,True,True,True,True
Xt0BfrNdzrYxw-SBdq5aXA,AZ,True,True,True,True,True,True,True
6lXiOczEhZTm3m7LK4KTcg,AZ,True,True,True,True,True,True,True
EnuHwKTUtkJ2sYCgGVztcw,NV,True,True,True,True,True,True,True
S6ix_JnnUAv3k1quNE1GlA,FL,True,True,True,True,True,True,True
dJ2CzwEGQdOo3dcPWVwOPQ,ID,True,True,True,True,True,True,True
72_YsggUrXElHQ3eqVlOpw,PA,True,True,True,True,True,True,True
ErHo53ixLHUoXFsJcnb6yQ,ID,True,True,True,True,True,True,False
LYMGj11jXhuyD5wrMdyYpA,IL,True,True,True,True,True,True,True
derKTThMWqGXsl2ZFVv5Lg,IN,False,True,True,True,True,True,True
HOTN7nQufQ-WnBBXsB8-Ww,NJ,True,True,True,True,True,True,True
KL0Ql_Mzj2M5ke5Fdnuogg,MO,True,True,True,True,True,True,True
tuvbGhBPqOomS4DReQjluw,NJ,True,True,True,True,True,True,True
AlWvsaDdKb8TiolTITtrzg,TN,True,True,True,True,True,True,True
wBfryhyFBHTUM-HUAGjZOA,AZ,True,True,True,True,True,True,True
DTgQCDiGPk_LS4LMWD2o1w,FL,True,True,True,True,True,True,True
4nt8j6hmwVfMnmcVARbUIg,IN,True,True,True,True,True,True,True
oFYqL4RgThCupYhumEc1KQ,FL,True,True,True,True,True,True,True
hEoHY9Eqc7X5m-iI2CG2SA,IL,False,True,True,True,True,True,True
hrxuwAwj7TIgAgo6TkPEMQ,PA,False,True,True,True,True,True,True
Z09sEigZt5MksIqRt6x7jA,PA,True,True,True,True,True,True,True
2a5YdnWyr7KIFl2FTFk4Yw,PA,True,True,True,True,True,True,True
wZqiU165bwYv9sePWoNm4w,NV,True,True,True,True,True,True,True
hEXWbGYZ1aw4s7IY7puHGw,TN,True,True,True,True,True,True,True
YytGMpwVXz45T0ihSG2Scg,NJ,True,True,True,True,True,True,True
9gC4jaqjByuSh7AeSPE8kg,PA,False,True,True,True,True,True,True
Pjurvl_qc3IEMxW38Kj3tg,CA,True,True,True,True,True,True,True
mX_te6nClY4vk631rYaAiA,MO,False,True,True,True,True,True,True
eAzeb04i354i6VZFI4bJRQ,PA,True,True,True,True,True,True,True
S2XX-JCKWjcR1UHClZnn6w,FL,True,True,True,True,True,True,True
gs_bPj-MhI4vwIVtr-6ZEQ,PA,False,False,True,True,True,True,True
5dKDUPQaC7aMxqzMUsKXIg,MO,False,True,True,True,True,True,False
ck2yUuYC9UFCqU33TFNMvw,FL,True,True,True,True,True,True,True
Zxr0o83EgGQcf6wnS7dUXw,PA,True,True,True,True,True,True,True
lUMn7wgM-frtkxg5WuYUDg,IN,False,True,True,True,True,True,False
rEQ82fSKZBbVtk9h14whog,NV,True,True,True,True,True,True,True
Sr2BcS8nRAqW4gTbjDNBKg,LA,False,False,False,True,True,True,True
kxKai8GE5oDMPevV7oxvbA,PA,True,True,True,True,True,True,False
JnJzamlUgYY37uzf5Nav9A,LA,True,True,True,True,True,True,True
vbJlMZlABeMao3eEjCAGMA,NV,True,True,True,True,True,True,True
Ncx39A7virGFXTlRYUulww,IN,True,True,True,True,True,True,True
Lp7L4FgsRwmlRpEgLD7pxQ,ID,False,True,True,True,True,True,True
99dN-202N0EzRqdaOA_eRQ,LA,True,True,True,True,True,True,True
9bHBJ7GDXRwkTKBkTJg1JA,FL,True,True,True,True,True,True,True
a8CrdVtlfa3JDoC_ADW8dA,FL,True,True,True,True,True,True,True
fnZdn_MvmKa3MmSbSyfkPA,LA,True,True,True,True,True,True,False
DNvMHI_X3PEi9vTmMHO0Yg,DE,True,True,True,True,True,True,True
kTMdYkHrOYCc6ILPARWR3Q,MO,True,True,True,True,True,True,True
VNMnczVaPRkOLqASfOxPeg,TN,True,True,True,True,True,True,True
rmXPAS-Ad3KDnu_p9SguVQ,FL,True,True,True,True,True,True,True
EegNFBB2WIxv9iOOiTifxw,PA,False,True,True,True,True,True,True
3MSncdFekO2z8X2mIj7v9Q,FL,True,True,True,True,True,True,True
aZFtR49VXz2V2IO2N0EfaA,FL,False,False,True,True,True,True,False
B8BLN0UaicCHZbBjfAqD9g,PA,True,True,True,True,True,True,True
ajGUFDANNSnqUoLvZPCcPw,PA,True,True,True,True,True,True,True
nqtN0rfuL6rbi019H0sZCg,AZ,True,True,True,True,True,True,True
5uoRXyHxs6nH_ORItDCoaQ,LA,True,True,True,True,True,True,True
NxaNxtANwgBM9G1vhUQiMQ,NV,False,False,True,True,True,True,True
uYMVRPYEqpmVXWN2xOs5KQ,FL,True,True,True,True,True,True,True
t3PkHzVTvPA8qRxKe9TIkQ,PA,False,False,True,True,True,True,True
N537QV8Omyv0pxEPWZtamQ,TN,True,True,True,True,True,True,True
ySsLezpOzNIuP42jAbpNPA,IL,True,True,True,True,True,True,True
wjJ4QBThuRUAz3m5-Wqxkg,PA,False,True,True,True,True,True,True
0eP5RJNSsSYdPvUY3ZbTvw,LA,False,False,False,True,True,True,True
6GeezpXz_jYeVnt450fOKg,AZ,True,True,True,True,True,True,True
C2rHpfMrK28tAmGcoxhsJg,PA,False,True,True,True,True,True,True
t7ne_sGR3weuuzaPzxk6kg,FL,True,True,True,True,True,True,True
gP5wF34lgcfI1yAaS4Vu4A,PA,False,False,True,True,True,True,True
6d25hRt6Hz4SPc9Ih327gw,TN,False,True,True,True,True,True,True
-7wXZWnKe26iwJY_5z_AAw,PA,False,True,True,True,True,True,True
-EAUflIYeDktN8f7wHpHOg,IN,True,True,True,True,True,True,True
EcvYjxzZ47YmdxbEzoGToA,FL,False,True,True,True,True,True,True
UnQriKTiNsYnyPE3Rt8lTQ,LA,False,False,True,True,True,True,True
XeDoDjvzfGAE3PUgqhcbZQ,PA,True,True,True,True,True,True,True
RkSs_qLitbI320DP245Ebw,PA,True,True,True,True,True,True,True
eKgtzwzbLR44fqevm6yUSQ,LA,True,True,True,True,True,True,True
5sxnpz9DGsaRvVHl5JfV7A,FL,True,True,True,True,True,True,True
tXRCYqfLolcaY5E2tcrXxg,AZ,False,True,True,True,True,True,True
TmmbBvrTHI_NEQUIAjxyFQ,AZ,False,True,True,True,True,True,True
w5FjaN7TdoduMUD0CYYD8g,PA,False,False,False,False,True,True,True
dDMJ-H6e_RvoxwoXai79Rw,TN,False,True,True,True,True,True,True
BPB9Tnq7peZo8MHf_egrBA,IN,True,True,True,True,True,True,True
xQ6CMjWbhm_sDWKvthgCWQ,ID,False,True,True,True,True,True,True
HnHAbKQmecWR4VCvub0AdA,PA,True,False,True,True,False,True,True
jx1Qc-qPxIvTYP2ewWkRWg,AZ,True,True,True,True,True,True,True
rB067lnTKVSiMU46z24BHg,FL,True,True,True,True,True,True,True
dKPXqfCJxsZHSRj1tbdhVg,FL,False,True,True,True,True,True,True
ODJi28l49yt15sEYqwE6Nw,NJ,True,True,True,True,True,True,True
DYnmd_2TIyJDDm6lO2zlTg,PA,True,True,True,True,True,True,True
6Gx45ltNNZvjzVBO6ZgVOg,MO,True,True,True,True,True,True,True
YXaCcpETNtxrNNK6TbUTlw,CA,True,True,True,True,True,True,True
w-0Gm5hKaX6mHRXoA0Ylrg,LA,True,True,True,True,True,True,True
eJ89fTOlPlobL7RhKqBdbg,TN,False,True,True,True,True,True,True
1Ly-Njk6U0kEq3TFnCgeWw,MO,True,True,True,True,True,True,True
UBK6zb5-XUETfVzYkRTj1Q,CA,False,False,False,False,True,True,False
X0KU6OBAW9I1QFsFBq-Jhg,NJ,True,True,True,True,True,True,True
M8Y9fLh41CLMf9tZBUTaFQ,ID,False,True,True,True,True,True,True
nQfH7T3neXbTa6Xkz7IFoQ,TN,True,True,True,True,True,True,True
H0eXuemfOAG3QMstAJ_cMQ,PA,True,True,True,True,True,True,True
Q_A9tD0dmFY4hEjMCdgXdw,PA,False,True,True,True,True,True,True
CFqHpJScxhi1jxkiHpzx0g,LA,True,True,True,True,True,True,True
iOYiyO3Fa9Dm-umVZL-KIQ,FL,False,False,False,False,False,False,False
7ybQY-BKNvlzEEjIQOkA4g,LA,False,True,True,True,True,True,True
X5pLH_HQG0ckmsqkjDxEHA,FL,False,True,True,True,True,True,True
OIGWeqqmbLUkbs2GmJSuvA,AZ,False,True,True,True,True,True,False
phdDuLmqk1QsllQ6_5eBpg,FL,True,True,True,True,True,True,True
FTmCkrNcZWIVvZXrj2Fhcw,NJ,True,True,True,True,True,True,False
QInWaJU8kCM41qstAg5_9A,TN,False,True,True,True,True,True,True
ZrJwpQgkbTi-Pgk0N0Ff5A,MO,True,True,True,True,True,True,True
eH0ZmOZj4TyGqZwfDpQT8Q,FL,False,True,True,True,True,True,True
LdXB3D3gl3ckxZutLmen1g,CA,True,True,True,True,True,True,True
rUtvphBrmi4PJIS90iWsvQ,IN,True,True,True,True,True,False,False
z1k4Fn6gTZdgx0IfkbvrBw,MO,False,True,True,True,True,True,True
15BlJKQfD-SLJTebWa14EQ,NV,False,True,True,True,True,True,True
R-EyNFeHpHmmp6Gj4tVTZA,LA,True,True,True,True,True,True,True
20m52kISMU-pXPGDIuez2Q,AZ,True,True,True,True,True,True,True
j5siJykDq7GWzgSdpOjhdw,TN,True,True,True,True,True,True,True
Rul-bO7mrd5D-qt3AWq3kw,NV,True,True,True,True,True,True,False
-gGywiFaJHb84GxW76DIZw,MO,True,True,True,True,True,True,False
a9-gYc8CKX6qbf4GX_VawA,FL,True,True,True,True,True,True,True
dq1SaBM4b7GZ6w2d2OmH_A,PA,True,True,True,True,True,True,True
MpdPPW1M0aizCCEwy4S3OA,PA,True,True,True,True,True,True,True
7D5-a53BLau19RpMu-L3zg,LA,False,True,True,True,True,True,True
R32_LaNcLXyS2-dtrcuBGw,ID,False,False,True,True,True,True,False
iurf86L-nRrXNOTV4rfPjg,IN,False,True,True,True,True,True,True
24eGG105XL98jPPKOgCRxg,TN,True,True,True,True,True,True,True
AwmsqV6rXxBf8ycphKzQnA,FL,False,True,True,True,True,True,True
cZUstroF7UTUQyG5jNjWdQ,FL,False,False,True,True,True,True,True
DzWrkEsp7E16WVW7X1Bqbg,FL,False,True,True,True,True,True,True
9JQVsYjLNAFjzu9rY3UMjQ,NJ,True,True,True,True,True,True,True
NFlZbHZvVNeioAUF9IM60w,NJ,True,True,True,True,True,True,True
lqnxbW_tBgxpo7iLPXc60A,PA,True,True,True,True,True,True,True
BnffoBFNuGmNAksel7AX8g,PA,True,True,True,True,True,True,False
JkQz12i_Eubd_xQdLLkDxQ,AZ,True,True,True,True,True,True,True
bapb3d6GpSuRct6gi4ROGg,IN,True,True,True,True,True,True,True
6bP0RhASi3WQuObr-FmTFw,FL,True,True,True,True,True,True,True
EUjqIw0cCJuNfgwJEdoQOQ,ID,True,True,True,True,True,True,True
Vg0_7YIyaabkDHKoWV8V9g,TN,False,True,True,True,True,True,True
15OmkswaBLhN0X6UETqvaQ,NV,False,True,True,True,True,True,True
oyJ3gXNkV0DO0YxcaTgtTg,IN,False,True,True,True,True,True,True
jKEZv7ID6c5oDPIE30BS4A,NV,True,True,True,True,True,True,True
lLDB5H7_Uqpc9hUd_A3Xaw,NV,False,True,True,True,True,True,True
JhcAR32Mck-dXTMsz1OSFQ,TN,True,True,True,True,True,True,True
-Wg-4lsLfS3etcFDz6GPpw,PA,False,True,True,True,True,True,True
UcJbErL_KZbzKzxddiaIwQ,ID,False,True,True,True,True,True,False
zNBtF87cr_uzqloqWdO34g,IN,False,True,True,True,True,True,True
W27TgjQ0XUaRH0qqxYv40g,PA,False,False,True,True,True,True,True
kNe-WMFqoUbxhXpOs3-U4g,FL,True,True,True,True,True,True,True
3wq2chcgOs5D7f6KHcINmg,LA,True,True,True,True,True,True,False
1xIzqeIKzW3zL_oB4iwMsA,TN,False,True,True,True,True,True,True
hHcaJKpat8qps4csItEnqw,IN,True,False,True,True,True,True,False
fFbRLJVbT8DnEbm9sjDuCQ,PA,True,True,True,True,True,True,True
mC_mN6yEZwpoZi11ZsGr2g,IN,True,True,True,True,True,True,True
Mbq9NAkkTxhLmvWXBAPFeg,FL,True,True,True,True,True,True,True
WJttCFNov5-QJr4govnySQ,FL,True,True,True,True,True,True,True
uNldH5IwvJ2EkpLgmGkAkg,FL,True,True,True,True,True,True,True
-iSTJj5oyS6kzvaiw5T0Fg,NJ,True,True,True,True,True,True,True
KrJcaM7Fh-NClOIXfB-s4g,DE,True,True,True,True,True,False,False
3iSRhLUZfZSlLaQw-BzloQ,TN,True,True,True,True,True,True,True
M1Oj3ioi2qPoQEHfgiXo3Q,FL,False,True,True,True,True,True,True
eSyQd3F9v8732BT61CUxaA,AZ,False,True,True,True,True,True,True
52iW9Eo-EWJZXYYjQ5pAKw,PA,True,True,True,True,True,True,True
